gwash	ldsc	ols	gwash_se	ldsc_se	se_ratio	intercept	sstat
0.4223148956849393	0.29513030382151056	0.3011807913631679	0.009762870173635061	0.025535137608521857	0.3823308228570851	1.1446144124256632	PASS_IBD_deLange2017
0.07881284066307552	0.06744414208776281	0.06054694009403797	0.001496994384742296	0.0038395949119816647	0.38988341714664837	1.0934025521195307	UKB_460K.disease_ALLERGY_ECZEMA_DIAGNOSED
0.04242273152095845	0.047482744041908415	0.04612260008626768	0.001049520079252627	0.002664238437555347	0.39392873567864517	0.9313039814421762	PASS_DrinksPerWeek_Liu2019
0.15921719475736545	0.13011867462191223	0.08511626743683136	0.006418912828076857	0.015888537244139883	0.4039964616909164	1.0491532956208052	PASS_ProstateCancer
0.2353446349749481	0.2067300286881546	0.20067698474956172	0.00264769984290769	0.006517009503670941	0.40627527724430623	1.1637760476065697	UKB_460K.lung_FVCzSMOKE
0.0559419761176418	0.06514828749125884	0.07455073101322783	0.0015648486346501744	0.003653869125828393	0.42827167059394805	0.934106606450587	PASS_Glaucoma_Craig2020
0.1324193045269813	0.12132207583562153	0.12953004262736723	0.003787077297060977	0.008589191159008077	0.4409119819261687	1.0184592134197472	UKB_460K.repro_MENOPAUSE_AGE
0.02234940229710571	0.020163172206449954	0.016493080871724585	0.000565646239470155	0.001270275618961565	0.4452941007657567	1.0497145723529118	PASS_AtrialFibrillation_Nielsen2018
0.34264938215035556	0.32622144041463974	0.2971053918623495	0.014124901171040267	0.03072434127483553	0.45972999208315424	1.0126678459136618	PASS_RD_Zhao2021
0.04295537257872922	0.047778995966908044	0.03967666433098364	0.001724015974488014	0.003713143303286304	0.4643009530394854	0.9748600985939864	PASS_AgeOfInitiation_Liu2019
0.35754347888848914	0.3392914755549126	0.30515851621981255	0.00625930796963037	0.013327852991066343	0.4696411322833455	1.0400225699393957	PASS_BDSCZ_Ruderfer2018
0.20246402322107737	0.18367764335262543	0.18228215286509056	0.002990858285546416	0.006254862058378936	0.4781653468344516	1.0749443006246848	PASS_Intelligence_SavageJansen2018
0.030876917550204684	0.03214134999981739	0.03723298156038085	0.0013988578185399865	0.0029145761059976177	0.47995240737114925	0.9870457660443879	PASS_SmokingCessation_Liu2019
0.20766317517346408	0.16954660701690344	0.17758937557838336	0.011088947421638032	0.02299539955538894	0.48222460300931597	1.025768909265112	PASS_Rheumatoid_Arthritis
0.05970902009224896	0.06319982540166831	0.06510748524830783	0.0018984278566483467	0.003922085252931949	0.4840353368732053	0.977814867242802	PASS_CigarettesPerDay_Liu2019
0.49548926494729445	0.4484540105475805	0.4091436052497504	0.0074956869577205544	0.015467146304702289	0.4846199040246831	1.087045524021766	PASS_Schizophrenia_Pardinas2018
0.04691706913369369	0.14067998983743354	0.13022541546299327	0.003262860101845694	0.006569575887958509	0.49666221343545897	0.7721584710424405	PASS_BMI1
0.07009466512987879	0.06692624462258698	0.06157435421118304	0.00145636018840257	0.002845103065588066	0.5118831039962867	1.0310442273345084	PASS_SleepDuration_Dashti2019
0.1053699329824747	0.10023415828731755	0.10187627044214105	0.0017932070210869599	0.003486553893001056	0.5143207522725124	1.0447166643444412	UKB_460K.other_MORNINGPERSON
0.22346497772748122	0.3052997747326514	0.2893918599294124	0.013030287940122792	0.025205729082516157	0.5169573908164075	0.9459751182760178	PASS_SA_Grasby2020
0.030128542829843768	0.033235781773048256	0.03837971696505274	0.0012020405457378583	0.0023187645330500955	0.5183969862419354	0.9734402794395808	PASS_HipOA_Tachmazidou2019
0.1423621583870464	0.12978210767224657	0.11645985661780558	0.0019115733659240378	0.0036858280707699953	0.5186279254541292	1.1048251913658198	UKB_460K.cov_EDU_YEARS
0.09953059277855172	0.11069030558392473	0.09158683819918156	0.0020031368927111133	0.0037734899765382813	0.5308446306113547	0.9379591572093223	PASS_Years_of_Education2
0.3376400709659872	0.3180404478411022	0.37939215818570743	0.015426013097411642	0.028986502568713417	0.5321791775618253	1.0054764423131268	PASS_BrainstemVol_Satizabal2019
0.016081969268644927	0.013617847366960407	0.010807748901325421	0.0009188884194788046	0.0017252457239613015	0.5326130688033028	1.0239466386872762	UKB_460K.cancer_BREAST
0.2962070188296475	0.25368607823638945	0.24395119211891458	0.013659007095715263	0.02554827043703365	0.5346352947601403	1.0266245503276499	PASS_MO_Zhao2021
0.07815170474451787	0.07902160113615793	0.06438324451602183	0.0016699213048285784	0.0031060323462479373	0.5376380921614774	1.0009593146890432	PASS_MDD_Howard2019
0.11725399858491505	0.11132854571988478	0.09327074402395989	0.0019835109229030816	0.0036759077185495857	0.5395975837189193	1.0488179372561184	UKB_460K.mental_NEUROTICISM
0.2733761380684885	0.26419720263670277	0.2174738804190379	0.011295879076272169	0.019824651802209027	0.5697895321931197	1.0092347094338543	PASS_SCZvsBD_Ruderfer2018
0.05191176728643422	0.0515183037500944	0.04914299146211806	0.0012770965415844838	0.002234388352391471	0.5715642673385781	1.006797704421919	PASS_GeneralRiskTolerance_KarlssonLinner2019
0.1960646938395628	0.1791453886582808	0.1661605631351396	0.006529993620963781	0.011422547294741818	0.5716757788317284	1.0257253704200913	PASS_AnorexiaNervosa_Watson2019
0.1553506909372943	0.14080376316333754	0.12474447460637583	0.0035750499823352377	0.006213874084937767	0.575333509090737	1.0530758773066418	UKB_460K.repro_AgeFirstBirth_Female
0.09073182511270943	0.08419835176345462	0.07013213182756463	0.0036373696033052587	0.006185289390191949	0.5880678128129393	1.0192602653886311	PASS_Years_of_Education1
0.08473425366465881	0.0812335738560979	0.07571270534569004	0.0020018964088169707	0.00339749493147402	0.5892271950935444	1.0240368293256454	PASS_ReactionTime_Davies2018
0.2539185015629316	0.22650216733019424	0.20200275660178227	0.00857784473412604	0.014504943004412197	0.5913739014015279	1.0337761232224034	PASS_ADHD_Demontis2018
0.07528701430873745	0.0773824321767713	0.07169054663142126	0.0027670653769126374	0.004674721938897203	0.5919208485725262	0.9946063733006001	PASS_MDD_Wray2018
0.2565827268629782	0.250560182204929	0.2571931711716589	0.0118533840279083	0.019828608771074473	0.5977920168156099	1.000380776034487	PASS_CaudateVol_Satizabal2019
0.4009053157880206	0.38725944794386824	0.3147052414867062	0.01137594179972706	0.018944998560953625	0.6004720329286969	1.018824627223283	PASS_BIP_Stahl2019
0.15618485886851968	0.24183184706074282	0.2552550383685149	0.012011912766277165	0.019545261832521872	0.6145690382254296	0.9428852104359129	PASS_TH_Grasby2020
0.04236008098093664	0.04081030797959519	0.03404044489277098	0.0012016181600713256	0.0019247759802518648	0.6242898770557647	1.01535839101132	UKB_460K.repro_NumberChildrenEverBorn_Pooled
0.07316150768876814	0.06764742095566939	0.06592648969771041	0.002708658524982217	0.004322556157952471	0.6266335071203024	1.0202430823589281	PASS_MCPmale_Johnston2021
0.0513001524062566	0.06174896152063663	0.05677812574951967	0.002104933316524559	0.0033355803025700145	0.6310546068708762	0.9547977342987087	PASS_AgeFirstBirth
0.10384221775365791	0.09353305716851633	0.07980611443127768	0.006558612918936091	0.010216914416160676	0.6419367581822903	1.01323619363509	PASS_Type_2_Diabetes
0.10567936740225138	0.21517773005416244	0.16285452827908084	0.011130775712897832	0.016878735299653398	0.6594555525215446	0.930225809922319	PASS_Anorexia
0.18801910083464915	0.18904971324790643	0.18954118400460718	0.012447825974025013	0.01881763447998336	0.6614979150150876	0.9984310478631044	PASS_AccumbensVol_Satizabal2019
0.27369704734698336	0.46034095301000877	0.36007340109261143	0.03500343278858813	0.051705808449033115	0.6769729328009896	0.9640030177686378	PASS_Autism
0.014016786336104889	0.012448413312296923	0.008137396562851	0.0008932615264308198	0.0013175819224879432	0.6779552080861172	1.0169508185534974	UKB_460K.cancer_PROSTATE
0.016137300776051477	0.01339641436010527	0.014707480117101348	0.0009497252904312707	0.001381962908240635	0.6872292192272784	1.0231233561525157	PASS_IschemicStroke_Malik2018
0.20109087113030089	0.19122537042850768	0.1507319762298746	0.012797223630189663	0.0183874598512889	0.6959756123841445	1.0079636852425518	PASS_PancreasVol_Liu2021
0.0470323862769665	0.04732412673265784	0.041378580681267436	0.0025952663938843138	0.0036762660366531546	0.705951736900691	1.000141867892479	PASS_DS
0.15773036499443802	0.14611341561652177	0.13779026318721765	0.0059866601341174094	0.008449587550847246	0.7085150722554645	1.0183319245086848	PASS_MedicationUse_Wu2019
0.020484227199246675	0.025585963444591887	0.02114290439017123	0.0012902501273035927	0.0017941690395139702	0.7191352090509342	0.9698929630975974	PASS_NumberChildrenEverBorn
0.04709790096343521	0.04558565241444709	0.038852269501659	0.001387839910061146	0.001929389951209395	0.7193154028770646	1.014144138633098	PASS_Insomnia_Jansen2019
0.07138126334563502	0.07592262998794888	0.054926847243080765	0.005325114151050293	0.006319747361704807	0.8426150360564091	0.9957692607874447	PASS_Ever_Smoked
